StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Time Demographics_First Click,Time Demographics_Last Click,Time Demographics_Page Submit,Time Demographics_Click Count,Gender,Age,Education,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Time Instructor Sect_First Click,Time Instructor Sect_Last Click,Time Instructor Sect_Page Submit,Time Instructor Sect_Click Count,instr_enthusiasm,instr_professional,instr_subject,instr_material,instr_rating,Time Subject Ret_First Click,Time Subject Ret_Last Click,Time Subject Ret_Page Submit,Time Subject Ret_Click Count,subject_1_att_check,subject_1,subject_2,subject_3,subject_4,rid,Create New Field or Choose From Dropdown...,FL_20_DO,FL_29_DO,FL_37_DO,FL_45_DO,FL_53_DO,FL_69_DO,FL_77_DO,FL_85_DO,FL_93_DO,FL_101_DO,video_watched
10/31/21 10:27,10/31/21 10:33,IP Address,98.148.62.221,100,333,TRUE,10/31/21 10:33,R_um5YNWOqLUPD0fn,,,,,33.9992981,-118.2868042,anonymous,EN,4.462,10.989,11.934,9,Female,50+,Bachelor‰Ûªs degree,,,,,,,,,,,,,1.589,1.589,208.955,1,,,,,,,,,4.115,40.036,40.743,20,3 - moderately enthusiastic,5 - extremely professional,4 - very knowledgeable,3 - moderately clearly,4 - very effective,3.39,66.364,67.685,25,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Wonderful Community,617ec3e6-8279-1a12-12ba-c764734e2f4d,,,,,,,,,,Video2-2(Control),,Video2-2(Control)
10/31/21 10:28,10/31/21 10:33,IP Address,24.250.59.91,100,275,TRUE,10/31/21 10:33,R_8okJaGJwp06zAyt,,,,,41.74389648,-71.31790161,anonymous,EN,3.018,9.896,11.056,7,Female,40-50,Associate‰Ûªs degree,,,,,,,,,,,,,16.886,131.86,205.019,9,,,,,,,,,4.852,16.979,17.558,12,1 - not enthusiastic,4 - very professional,5 - extremely knowledgeable,5 - extremely clearly,4 - very effective,1.91,38.466,39.841,13,Introduction to Python,Web Applications,Both A & B,Python was created by Guido van Rossum in 1991,Wonderful Community,617ec411-d5e2-aad0-6f55-30fc6b2e3c8c,,,,,,,,,Video2-2(Control),,,Video2-2(Control)
10/31/21 10:28,10/31/21 10:33,IP Address,172.58.203.103,100,304,TRUE,10/31/21 10:33,R_3sz9QQp5oJRdWti,,,,,39.92329407,-75.23130035,anonymous,EN,1.111,11.214,11.776,6,Male,50+,"Some College, No degree",,,,,,,,,,,,,2.529,2.529,191.543,1,,,,,,,,,7.001,22.902,23.745,14,4 - very enthusiastic,4 - very professional,5 - extremely knowledgeable,4 - very clearly,4 - very effective,5,70.524,71.341,19,Introduction to Python,All of the above,All of the above,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Great Starter Language,617ec3f7-4a21-db50-0018-01e37fb97639,,,,,Video2-2(Control),,,,,,,Video2-2(Control)
10/31/21 10:28,10/31/21 10:33,IP Address,172.56.23.212,100,280,TRUE,10/31/21 10:33,R_1ojO91RwzyA886n,,,,,41.92610168,-71.30110168,anonymous,EN,1.745,8.843,11.122,8,Female,20-30,Less than High school,,,,,,,,,11.556,160.94,207.838,19,,,,,,,,,,,,,3.368,10.456,11.025,10,3 - moderately enthusiastic,3 - moderately professional,3 - moderately knowledgeable,2 - slightly clearly,4 - very effective,6.996,44.701,45.392,16,Introduction to Python,Artificial intelligence projects,B. A flexible programming language,Python was created by Guido van Rossum in 1991,Easy to Learn,617ec415-1681-b071-4c37-c0ddc9fd2551,,,,,,,Video2-1(Treatment),,,,,Video2-1(Treatment)
10/31/21 10:28,10/31/21 10:33,IP Address,24.209.55.78,100,280,TRUE,10/31/21 10:33,R_xyeDYs8HXxyADjr,,,,,41.56219482,-81.48419952,anonymous,EN,55.372,59.525,60.685,7,Female,30-40,Associate‰Ûªs degree,,,,,4.685,188.889,193.835,9,,,,,,,,,,,,,,,,,1.597,10.796,11.952,18,3 - moderately enthusiastic,3 - moderately professional,3 - moderately knowledgeable,2 - slightly clearly,3 - moderately effective,2.618,10.166,10.81,11,Introduction to Python,Web Applications,Both A & B,Python is an object oriented programming language,Wonderful Community,617ec410-3c25-8d0d-457d-985844e1e039,,,,,,,,Video1-2(Control),,,,Video1-2(Control)
10/31/21 10:28,10/31/21 10:33,IP Address,162.231.218.110,100,263,TRUE,10/31/21 10:33,R_1JLsI9fpkQmlR7m,,,,,36.50140381,-86.87380219,anonymous,EN,0.831,11.788,12.873,9,Female,30-40,High school diploma,,,,,6.411,17.552,199.963,2,,,,,,,,,,,,,,,,,1.887,8.232,11.559,9,5 - extremely enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,4.501,32.7,33.418,19,Introduction to Python,All of the above,Both A & B,Python was created by Guido van Rossum in 1991,Great Starter Language,617ec431-7679-2da1-ca55-93f89d7b1c95,,,,,,,,Video1-2(Control),,,,Video1-2(Control)
10/31/21 10:28,10/31/21 10:33,IP Address,69.136.137.42,100,256,TRUE,10/31/21 10:33,R_1cSQNdr5Bui1CQ4,,,,,39.82380676,-86.14070129,anonymous,EN,3.628,7.865,11.4,6,Male,20-30,High school diploma,,,,,,,,,2.283,193.718,194.802,12,,,,,,,,,,,,,2.067,14.23,15.076,13,4 - very enthusiastic,4 - very professional,4 - very knowledgeable,5 - extremely clearly,4 - very effective,2.801,21.961,22.703,12,Introduction to Python,Web Applications,Both A & B,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Great Starter Language,617ec43c-c302-0137-0dd5-096a1a8b8732,,Video2-1(Treatment),,,,,,,,,,Video2-1(Treatment)
10/31/21 10:26,10/31/21 10:33,IP Address,172.58.19.177,100,409,TRUE,10/31/21 10:33,R_3Ok3tqZLRLGsKtn,,,,,33.78729248,-117.9230957,anonymous,EN,4,8.984,11.452,6,Male,30-40,High school diploma,,,,,,,,,,,,,0,0,280.216,0,,,,,,,,,19.754,31.344,32.771,11,1 - not enthusiastic,2 - slightly professional,3 - moderately knowledgeable,3 - moderately clearly,2 - slightly effective,0.008,74.93,76.125,23,Introduction to Python,Automation utilities,A. A programming language designed to be human readable,Python was created by Guido van Rossum in 1991,Great Starter Language,617ec38b-1c27-5c15-7f75-6a2ba78c9a42,,,Video2-2(Control),,,,,,,,,Video2-2(Control)
10/31/21 10:28,10/31/21 10:33,IP Address,174.250.60.10,100,298,TRUE,10/31/21 10:33,R_3Oeo7A9yAxPmn0c,,,,,37.75100708,-97.8219986,anonymous,EN,1.45,10.219,11.401,11,Female,40-50,Master‰Ûªs degree,,,,,174.658,174.658,211.464,1,,,,,,,,,,,,,,,,,5.184,29.349,30,12,3 - moderately enthusiastic,3 - moderately professional,4 - very knowledgeable,3 - moderately clearly,3 - moderately effective,5.944,38.236,39.167,12,Introduction to Python,Artificial intelligence projects,A. A programming language designed to be human readable,Python is an interpreted programming language,Great Advanced Language,617ec422-4ac0-c971-ada5-f2ae6a1a64ac,,,,,,,,,Video1-2(Control),,,Video1-2(Control)
10/31/21 10:28,10/31/21 10:33,IP Address,73.13.240.54,100,257,TRUE,10/31/21 10:33,R_25N5v4pOwxJ6G4j,,,,,39.92329407,-75.23130035,anonymous,EN,1.292,9.184,26.955,8,Male,20-30,Bachelor‰Ûªs degree,,,,,190.984,190.984,192.343,1,,,,,,,,,,,,,,,,,1.735,11.184,13.634,15,5 - extremely enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,3.902,21.905,22.823,10,Introduction to Python,Artificial intelligence projects,All of the above,Python is an object oriented programming language,Great Advanced Language,617ec430-7f4e-f97e-7699-6d3bf35b4d75,,Video1-2(Control),,,,,,,,,,Video1-2(Control)
10/31/21 10:25,10/31/21 10:33,IP Address,107.242.117.24,100,456,TRUE,10/31/21 10:33,R_3n90vfhODxnfkuf,,,,,40.70640564,-73.94730377,anonymous,EN,24.103,34.098,34.873,7,Female,30-40,"Some College, No degree",,,,,,,,,,,,,5.822,191.713,196.705,5,,,,,,,,,5.557,39.526,40.628,11,1 - not enthusiastic,4 - very professional,4 - very knowledgeable,4 - very clearly,2 - slightly effective,10.415,180.336,181.328,15,Introduction to Python,All of the above,Both A & B,Python is an interpreted programming language,Wonderful Community,617ec38b-f17f-57b3-afc5-64ab3a6424c4,,,,,,,,Video2-2(Control),,,,Video2-2(Control)
10/31/21 10:25,10/31/21 10:33,IP Address,47.38.152.112,100,470,TRUE,10/31/21 10:33,R_dmQyjsBqo1xnwvT,,,,,32.7507019,-97.20950317,anonymous,EN,1.601,11.253,11.977,9,Female,30-40,"Some College, No degree",,,,,,,,,,,,,,,,,,,,,18.33,196.97,198.241,10,1.072,83.579,84.371,24,2 - slightly enthusiastic,3 - moderately professional,3 - moderately knowledgeable,3 - moderately clearly,3 - moderately effective,1.577,169.964,170.887,40,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Wonderful Community,617ec367-fb06-09e2-1f48-33c3ed5dc171,,,,,,,,Video3-2(Control),,,,Video3-2(Control)
10/31/21 10:28,10/31/21 10:33,IP Address,75.134.40.158,100,316,TRUE,10/31/21 10:33,R_2v1yAPK5H3leyCG,,,,,38.6920929,-93.23829651,anonymous,EN,4.325,9.832,11.135,7,Male,50+,"Some College, No degree",,,,,,,,,15.73,17.025,217.053,2,,,,,,,,,,,,,1.872,27.962,29.665,15,2 - slightly enthusiastic,2 - slightly professional,4 - very knowledgeable,4 - very clearly,4 - very effective,2.001,50.276,51.317,19,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Great Advanced Language,617ec3e6-b66b-d883-2cc9-212b7b87a053,,,,,Video2-1(Treatment),,,,,,,Video2-1(Treatment)
10/31/21 10:28,10/31/21 10:33,IP Address,72.129.182.71,100,294,TRUE,10/31/21 10:33,R_23acj2gFJhz8VOm,,,,,38.94419861,-94.28970337,anonymous,EN,1.902,12.496,13.697,8,Female,50+,High school diploma,,,,,,,,,5.159,189.461,191.384,54,,,,,,,,,,,,,2.646,24.501,25,15,3 - moderately enthusiastic,3 - moderately professional,4 - very knowledgeable,3 - moderately clearly,4 - very effective,1.255,58.636,59.249,22,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Easy to Learn,617ec42f-ab16-0feb-dd5f-46db7eab1299,,,,,,,,,,Video2-1(Treatment),,Video2-1(Treatment)
10/31/21 10:28,10/31/21 10:33,IP Address,172.58.61.194,100,265,TRUE,10/31/21 10:33,R_1FwzQfycLa2W2LG,,,,,39.73510742,-105.0269012,anonymous,EN,2.218,10.713,11.334,8,Female,20-30,"Some College, No degree",,,,,,,,,,,,,4.989,40.255,205.746,4,,,,,,,,,1.307,20.89,22.094,16,4 - very enthusiastic,4 - very professional,3 - moderately knowledgeable,3 - moderately clearly,4 - very effective,4.128,21.099,21.554,16,Introduction to Python,Web Applications,Both A & B,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Easy to Learn,617ec44c-e37e-9bfe-6f7d-428ae4fceba9,,,,,,,Video2-2(Control),,,,,Video2-2(Control)
10/31/21 10:28,10/31/21 10:33,IP Address,98.209.162.252,100,274,TRUE,10/31/21 10:33,R_1i1W6ptLSAYE4Bc,,,,,42.2671051,-83.13580322,anonymous,EN,8.895,13.523,14.3,5,Female,50+,"Some College, No degree",,,,,108.832,108.832,192.295,1,,,,,,,,,,,,,,,,,5.907,18.548,19.001,10,3 - moderately enthusiastic,4 - very professional,4 - very knowledgeable,4 - very clearly,4 - very effective,3.403,42.977,43.639,11,Introduction to Python,Web Applications,All of the above,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Wonderful Community,617ec460-7512-c9b7-dcc4-1ed327a2ba47,,,,,,,,,,Video1-2(Control),,Video1-2(Control)
10/31/21 10:29,10/31/21 10:33,IP Address,24.218.210.20,100,260,TRUE,10/31/21 10:33,R_3J5gOQTq9IAn4BT,,,,,41.88789368,-70.88870239,anonymous,EN,1.306,7.393,14.787,8,Female,50+,"Some College, No degree",,,,,,,,,0,0,191.475,0,,,,,,,,,,,,,3.171,13.602,14.33,10,3 - moderately enthusiastic,4 - very professional,4 - very knowledgeable,3 - moderately clearly,3 - moderately effective,6.997,34.101,36.301,10,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Easy to Learn,617ec454-ef9e-f5db-b2b4-12a2e61dfb60,,,,,,,,,,Video2-1(Treatment),,Video2-1(Treatment)
10/31/21 10:26,10/31/21 10:33,IP Address,74.195.8.92,100,406,TRUE,10/31/21 10:33,R_2QsqgZPGHd2S7q1,,,,,39.32339478,-81.54299927,anonymous,EN,2.088,10.569,11.468,8,Female,30-40,High school diploma,,,,,,,,,,,,,,,,,8.048,27.564,214.454,3,,,,,4.768,27.592,28.796,12,1 - not enthusiastic,3 - moderately professional,2 - slightly knowledgeable,2 - slightly clearly,3 - moderately effective,11.487,140.311,141.042,15,Introduction to Python,All of the above,Both A & B,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Wonderful Community,617ec39d-6681-cbe6-ab11-cc95c7b39f61,,,,,,,,Video3-1(Treatment),,,,Video3-1(Treatment)
10/31/21 10:27,10/31/21 10:33,IP Address,66.25.214.64,100,328,TRUE,10/31/21 10:33,R_bOSYnRZDYwC2hXj,,,,,32.92190552,-96.62139893,anonymous,EN,1.293,12.16,14.125,11,Female,20-30,Bachelor‰Ûªs degree,,,,,0,0,205.9,0,,,,,,,,,,,,,,,,,2.321,14.713,15.35,12,3 - moderately enthusiastic,5 - extremely professional,4 - very knowledgeable,4 - very clearly,4 - very effective,4.327,90.444,91.201,18,Introduction to Python,All of the above,All of the above,Python is an interpreted programming language,Easy to Learn,617ec3f6-572b-2fe6-7bd3-c72ab4233528,,,,,,,Video1-2(Control),,,,,Video1-2(Control)
10/31/21 10:28,10/31/21 10:33,IP Address,98.250.9.104,100,282,TRUE,10/31/21 10:33,R_V2ytAaPA6FnXEo9,,,,,42.35749817,-83.21620178,anonymous,EN,1.132,10.833,11.943,8,Female,40-50,Associate‰Ûªs degree,,,,,,,,,,,,,,,,,4.442,161.261,196.579,15,,,,,4.081,24.795,25.659,17,1 - not enthusiastic,3 - moderately professional,2 - slightly knowledgeable,2 - slightly clearly,2 - slightly effective,3.723,36.682,41.585,13,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Wonderful Community,617ec423-a6a2-75d4-fcd9-76d4a28fc11c,,,,,,,,,Video3-1(Treatment),,,Video3-1(Treatment)
10/31/21 10:29,10/31/21 10:33,IP Address,107.88.177.64,100,254,TRUE,10/31/21 10:33,R_1d5Iu9BXw1xdQ1l,,,,,35.229599,-80.84300232,anonymous,EN,3.378,9.858,11.246,7,Female,30-40,High school diploma,,,,,,,,,,,,,,,,,,,,,62.425,162.653,191.854,4,3.849,13.968,14.769,11,3 - moderately enthusiastic,4 - very professional,2 - slightly knowledgeable,3 - moderately clearly,3 - moderately effective,4.235,26.048,29.076,18,Introduction to Python,All of the above,C. A low level implementation programming language,Python was created by Guido van Rossum in 1991,Great Starter Language,617ec44f-8d0a-16d8-3e0d-a1726ffaf4c4,,,,,,,,Video3-2(Control),,,,Video3-2(Control)
10/31/21 10:28,10/31/21 10:33,IP Address,147.0.157.82,100,290,TRUE,10/31/21 10:33,R_33Cge8Md6RTjDlw,,,,,37.15310669,-84.09860229,anonymous,EN,1.406,9.468,11.579,6,Female,40-50,Associate‰Ûªs degree,,,,,,,,,1.774,1.774,194.129,1,,,,,,,,,,,,,5.901,26.566,27.679,10,3 - moderately enthusiastic,4 - very professional,4 - very knowledgeable,4 - very clearly,4 - very effective,3.602,43.882,48.78,12,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Wonderful Community,617ec401-5b48-3d7a-822b-2cc648eb7878,,,,,,,,,Video2-1(Treatment),,,Video2-1(Treatment)
10/31/21 10:29,10/31/21 10:33,IP Address,47.220.253.134,100,241,TRUE,10/31/21 10:33,R_3nCniO7s3Hgsgz1,,,,,33.13209534,-95.59249878,anonymous,EN,0.901,12.511,13.173,13,Female,20-30,High school diploma,,,,,,,,,,,,,,,,,0,0,195.414,0,,,,,1.108,9.745,15.044,16,5 - extremely enthusiastic,5 - extremely professional,3 - moderately knowledgeable,5 - extremely clearly,5 - extremely effective,1.801,13.68,14.993,18,Introduction to Python,All of the above,All of the above,Python is an object oriented programming language,Easy to Learn,617ec459-3e21-12ac-3eb2-e26d6199f6c0,,,,,,,Video3-1(Treatment),,,,,Video3-1(Treatment)
10/31/21 10:28,10/31/21 10:33,IP Address,192.110.200.44,100,289,TRUE,10/31/21 10:33,R_PSTh8m6BpiSOXdf,,,,,41.55160522,-90.50170135,anonymous,EN,3.201,10.932,11.691,10,Female,20-30,"Some College, No degree",5.807,198.634,199.686,9,,,,,,,,,,,,,,,,,,,,,3.471,30.557,31.839,23,2 - slightly enthusiastic,4 - very professional,3 - moderately knowledgeable,3 - moderately clearly,2 - slightly effective,7.115,41.562,43.138,22,Introduction to Python,Artificial intelligence projects,Both A & B,Python is an object oriented programming language,Great Advanced Language,617ec41e-cbdc-1f53-8876-64e7c9775afe,,,,,,,Video1-1(Treatment),,,,,Video1-1(Treatment)
10/31/21 10:28,10/31/21 10:33,IP Address,174.250.65.84,100,325,TRUE,10/31/21 10:33,R_9HWDqCjfyR4rY77,,,,,40.25619507,-79.978302,anonymous,EN,1.219,7.579,11.201,8,Male,30-40,"Some College, No degree",9.377,142.652,219.189,9,,,,,,,,,,,,,,,,,,,,,15.757,29.454,30.542,10,4 - very enthusiastic,4 - very professional,3 - moderately knowledgeable,4 - very clearly,4 - very effective,18.855,55.569,56.551,18,Introduction to Python,Web Applications,Both A & B,Python is an object oriented programming language,Wonderful Community,617ec42c-8c0b-aa56-e9f9-89b005fdb3a4,,,Video1-1(Treatment),,,,,,,,,Video1-1(Treatment)
10/31/21 10:29,10/31/21 10:33,IP Address,68.44.168.6,100,275,TRUE,10/31/21 10:33,R_2taHGbuMgwLvlUl,,,,,41.13710022,-85.06369781,anonymous,EN,2.228,7.356,10.949,5,Female,40-50,Bachelor‰Ûªs degree,31.272,192.128,193.597,11,,,,,,,,,,,,,,,,,,,,,5.704,20.102,20.594,10,2 - slightly enthusiastic,3 - moderately professional,4 - very knowledgeable,2 - slightly clearly,2 - slightly effective,4.768,46.731,47.539,9,Introduction to Python,All of the above,All of the above,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Great Advanced Language,617ec42a-0e8c-ce64-aec0-308fb9664395,,,,,,,,,Video1-1(Treatment),,,Video1-1(Treatment)
10/31/21 10:28,10/31/21 10:33,IP Address,130.44.48.112,100,322,TRUE,10/31/21 10:33,R_3EXUmIoMiRf760f,,,,,26.26620483,-81.71640015,anonymous,EN,2.396,10.86,12.448,5,Male,Other,Master‰Ûªs degree,,,,,,,,,,,,,,,,,9.531,9.531,205.433,1,,,,,5.203,29.084,30.195,9,4 - very enthusiastic,4 - very professional,3 - moderately knowledgeable,4 - very clearly,3 - moderately effective,2.758,70.622,71.861,11,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Easy to Learn,617ec403-50d1-3ccd-c15e-af913d27ead0,,,,,,Video3-1(Treatment),,,,,,Video3-1(Treatment)
10/31/21 10:27,10/31/21 10:33,IP Address,173.187.43.199,100,370,TRUE,10/31/21 10:33,R_6nZOAVioSAHkp8d,,,,,35.75630188,-80.37310028,anonymous,EN,12.039,26.628,27.552,8,Male,30-40,High school diploma,,,,,,,,,,,,,,,,,,,,,0,0,201.798,0,5.501,21.016,21.956,12,3 - moderately enthusiastic,4 - very professional,4 - very knowledgeable,4 - very clearly,4 - very effective,3.985,114.809,115.731,18,Introduction to Python,Web Applications,A. A programming language designed to be human readable,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Great Advanced Language,617ec418-6e01-d65f-8745-f99e6d9a5c62,,,Video3-2(Control),,,,,,,,,Video3-2(Control)
10/31/21 10:29,10/31/21 10:33,IP Address,174.250.148.92,100,251,TRUE,10/31/21 10:33,R_3lsqaJBwuGOBs3I,,,,,35.229599,-80.84300232,anonymous,EN,1.321,13.12,13.959,10,Female,30-40,High school diploma,,,,,,,,,,,,,,,,,10.756,191.01,191.713,23,,,,,4.461,9.677,10.801,9,5 - extremely enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,5.499,27.048,27.692,9,Introduction to Python,All of the above,All of the above,Python is an object oriented programming language,Wonderful Community,617ec44a-a3ab-65b4-66d1-0ed70feef80f,,,,,,,,Video3-1(Treatment),,,,Video3-1(Treatment)
10/31/21 10:28,10/31/21 10:33,IP Address,172.58.129.95,100,341,TRUE,10/31/21 10:33,R_1lg8wcRfKjzTrmO,,,,,25.95239258,-80.21839905,anonymous,EN,1.217,25.614,35.802,8,Female,50+,High school diploma,,,,,,,,,,,,,,,,,,,,,2.501,206.148,206.999,3,3.658,18.868,19.748,16,5 - extremely enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,3.101,63.657,64.681,29,Introduction to Python,All of the above,Both A & B,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Easy to Learn,617ec431-af03-bb1b-b916-58fdd74f3913,,,,,,,,,,Video3-2(Control),,Video3-2(Control)
10/31/21 10:26,10/31/21 10:33,IP Address,24.129.3.105,100,421,TRUE,10/31/21 10:33,R_2tyClfSAtEkHzXZ,,,,,30.0821991,-81.54979706,anonymous,EN,1.948,9.199,11.165,10,Male,50+,"Some College, No degree",7.457,82.519,306.547,4,,,,,,,,,,,,,,,,,,,,,5.601,19.762,23.665,10,4 - very enthusiastic,4 - very professional,4 - very knowledgeable,4 - very clearly,4 - very effective,4.114,74.024,76.46,18,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Great Advanced Language,617ec3c2-68db-dea7-4ce2-e5bbdb173579,,,,,Video1-1(Treatment),,,,,,,Video1-1(Treatment)
10/31/21 10:29,10/31/21 10:33,IP Address,75.188.104.141,100,242,TRUE,10/31/21 10:33,R_1QrQlQpnG5MWXUT,,,,,39.31840515,-82.10119629,anonymous,EN,2.071,14.971,15.99,9,Male,20-30,Master‰Ûªs degree,,,,,,,,,,,,,2.252,191.977,192.679,13,,,,,,,,,2.119,11.138,12.186,13,4 - very enthusiastic,4 - very professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,3.701,18.199,19.052,16,Introduction to Python,All of the above,All of the above,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Easy to Learn,617ec45d-a520-a7a0-654e-bd05ee641ddd,,Video2-2(Control),,,,,,,,,,Video2-2(Control)
10/31/21 10:27,10/31/21 10:33,IP Address,47.160.175.33,100,400,TRUE,10/31/21 10:33,R_xzL4pc77rdDWat3,,,,,29.51829529,-95.09770203,anonymous,EN,3.526,22.644,23.256,11,Male,30-40,Bachelor‰Ûªs degree,,,,,,,,,,,,,,,,,0.829,289.425,290.912,37,,,,,1.234,13.667,14.196,14,5 - extremely enthusiastic,5 - extremely professional,4 - very knowledgeable,5 - extremely clearly,5 - extremely effective,3.741,67.325,67.983,35,Introduction to Python,Web Applications,Both A & B,Python is an object oriented programming language,Easy to Learn,617ec3ea-4f3d-d53b-a3e5-473cc318f168,,,Video3-1(Treatment),,,,,,,,,Video3-1(Treatment)
10/31/21 10:27,10/31/21 10:34,IP Address,107.117.172.21,100,401,TRUE,10/31/21 10:34,R_3D6e0IXJbqKdIKg,,,,,38.57739258,-90.67089844,anonymous,EN,0.443,7.049,11.02,6,Female,40-50,Associate‰Ûªs degree,6.439,6.439,233.036,1,,,,,,,,,,,,,,,,,,,,,15.235,20.643,20.99,10,4 - very enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,7.833,37.321,37.682,11,Introduction to Python,All of the above,Both A & B,Python was created by Guido van Rossum in 1991,Wonderful Community,617ec401-c386-a9db-605d-736603351837,,,,,,,,,Video1-1(Treatment),,,Video1-1(Treatment)
10/31/21 10:29,10/31/21 10:34,IP Address,172.58.120.65,100,291,TRUE,10/31/21 10:34,R_3sdbv5ffbZ9TaBW,,,,,42.42480469,-83.19509888,anonymous,EN,2.459,16.867,17.601,20,Male,40-50,Less than High school,,,,,,,,,,,,,0,0,206.133,0,,,,,,,,,4.148,16.041,20.003,21,3 - moderately enthusiastic,3 - moderately professional,3 - moderately knowledgeable,3 - moderately clearly,4 - very effective,11.662,41.567,42.599,21,Introduction to Python,All of the above,Both A & B,Python was created by Guido van Rossum in 1991,Wonderful Community,617ec46d-42dc-cdb0-6589-8c813272ccf6,,,,Video2-2(Control),,,,,,,,Video2-2(Control)
10/31/21 10:28,10/31/21 10:34,IP Address,100.36.183.118,100,332,TRUE,10/31/21 10:34,R_1QN0L8dqf3ALlnR,,,,,38.79130554,-77.2806015,anonymous,EN,4.025,15.609,19.272,6,Male,50+,Bachelor‰Ûªs degree,,,,,204.925,204.925,209.176,1,,,,,,,,,,,,,,,,,3.896,33.435,36.597,11,3 - moderately enthusiastic,5 - extremely professional,4 - very knowledgeable,5 - extremely clearly,5 - extremely effective,4.544,61.666,64.656,12,Introduction to Python,All of the above,Both A & B,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Wonderful Community,617ec413-6a32-7ea7-e6fd-e8cbde73cf64,,,,,Video1-2(Control),,,,,,,Video1-2(Control)
10/31/21 10:29,10/31/21 10:34,IP Address,174.197.134.105,100,247,TRUE,10/31/21 10:34,R_2CpqX17NOUlpQyi,,,,,40.68769836,-73.92669678,anonymous,EN,1.838,7.026,11.052,6,Male,20-30,"Some College, No degree",3.29,199.419,200.254,7,,,,,,,,,,,,,,,,,,,,,6.057,13.422,14.38,11,3 - moderately enthusiastic,3 - moderately professional,3 - moderately knowledgeable,3 - moderately clearly,3 - moderately effective,9.439,18.865,19.509,9,Introduction to Python,Web Applications,C. A low level implementation programming language,Python is an object oriented programming language,Great Starter Language,617ec46c-efe9-a887-a5e1-c9a0ad3af52d,,Video1-1(Treatment),,,,,,,,,,Video1-1(Treatment)
10/31/21 10:28,10/31/21 10:34,IP Address,76.124.41.233,100,336,TRUE,10/31/21 10:34,R_3UYQp81tgHgDDRn,,,,,39.9315033,-75.33450317,anonymous,EN,1.382,10.276,11.386,7,Male,50+,"Some College, No degree",0,0,209.095,0,,,,,,,,,,,,,,,,,,,,,4.401,18.237,19.222,12,4 - very enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,4.566,90.506,91.863,18,Introduction to Python,All of the above,Both A & B,Python is an interpreted programming language,Great Advanced Language,617ec416-c0a4-f81b-d460-06ff2676b4c3,,,,,Video1-1(Treatment),,,,,,,Video1-1(Treatment)
